origin,destination,count,iata,name,city,state,country,latitude,longitude,origin_sum,state_group,ori_state_flights
DFW,HOU,2425,F56,Arledge,Stamford,TX,USA,32.91019472,-99.73422972,0,,
DFW,HSV,1714,F70,French Valley,Murieta/Temecula,CA,USA,33.57605556,-117.1279722,0,,
DFW,IAD,2010,F80,Atoka Municipal,Atoka,OK,USA,34.39833889,-96.14805972,0,,
DFW,IAH,5526,F81,Okemah Flying,Okemah,OK,USA,35.42925306,-96.28778361,0,,
DFW,ICT,1792,F84,Stigler Municipal,Stigler,OK,USA,35.28910556,-95.09389722,0,,
DFW,IND,2086,F85,Morton-Cochran County,Morton,TX,USA,33.72926389,-102.7338183,0,,
DFW,JAC,213,F87,Farmerville,Farmerville,LA,USA,32.72495583,-92.33716583,0,,
DFW,JAN,2604,F88,Jonesboro,Jonesboro,LA,USA,32.20199028,-92.73293028,0,,
DFW,JAX,1366,F89,Winnsboro Municipal,Winnsboro,LA,USA,32.15431917,-91.70012472,0,,
DFW,JFK,833,F91,Thomas P Stafford,Weatherford,OK,USA,35.54482944,-98.66849028,0,,
DFW,LAS,4956,F99,Holdenville Municipal,Holdenville,OK,USA,35.085875,-96.41666667,0,,
DFW,LAW,1822,FAI,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694,4822,,
DFW,LAX,6571,FAM,Farmington Regional,Farmington,MO,USA,37.76107917,-90.42859722,0,,
DFW,LBB,3012,FAQ,Fitiuta,Fitiuta Village,AS,USA,14.21577583,-169.4239058,0,,
DFW,LEX,908,FAR,Hector International,Fargo,ND,USA,46.91934889,-96.81498889,4431,,
DFW,LFT,1181,FAT,Fresno Yosemite International,Fresno,CA,USA,36.77619444,-119.7181389,14278,,
DFW,LGA,5365,FAY,Fayetteville Municipal,Fayetteville,NC,USA,34.99147222,-78.88,2267,,
DFW,LIT,3245,FBL,Faribault Municipal,Faribault,MN,USA,44.32468556,-93.31082889,0,,
DFW,LRD,1400,FBR,Fort Bridger,Fort Bridger,WY,USA,41.39193583,-110.4067961,0,,
DFW,MAF,1777,FBY,Fairbury Municipal,Fairbury,NE,USA,40.18297222,-97.16927778,0,,
DFW,MCI,2878,FCA,Glacier Park Intl,Kalispell,MT,USA,48.31140472,-114.2550694,2762,,
DFW,MCO,4114,FCH,Fresno-Chandler Downtown,Fresno,CA,USA,36.732365,-119.8198961,0,,
DFW,MDT,272,FCI,Chesterfield County,Richmond,VA,USA,37.4065375,-77.52498667,0,,
DFW,MEM,2501,FCM,Flying Cloud,Minneapolis,MN,USA,44.82724111,-93.45714639,0,,
DFW,MFE,1439,FCY,Forrest City Municipal,Forrest City,AR,USA,34.94199806,-90.77496611,0,,
DFW,MIA,3350,FDK,Frederick Municipal,Frederick,MD,USA,39.41758333,-77.37430556,0,,
DFW,MKE,745,FDR,Frederick Municipal,Frederick,OK,USA,34.35219472,-98.98460222,0,,
DFW,MLI,588,FDW,Fairfield County,Winnsboro,SC,USA,34.31547222,-81.10880556,0,,
DFW,MLU,964,FDY,Findlay,Findlay,OH,USA,41.01352778,-83.66869444,0,,
DFW,MOB,1398,FEP,Albertus,Freeport,IL,USA,42.24626722,-89.58223944,0,,
DFW,MSN,946,FET,Fremont Municipal,Fremont,NE,USA,41.44913889,-96.52019444,0,,
DFW,MSP,2810,FFA,First Flight,Kill Devil Hills,NC,USA,36.01822278,-75.67128694,0,,
DFW,MSY,2501,FFC,Peachtree City - Falcon,Atlanta,GA,USA,33.35725,-84.57183333,0,,
DFW,MTJ,231,FFL,Fairfield Municipal,Fairfield,IA,USA,41.05332417,-91.97892333,0,,
DFW,OAK,724,FFM,Fergus Falls Muni-Einar Mickelson,Fergus Falls,MN,USA,46.28439389,-96.15668556,0,,
DFW,OGG,366,FFT,Capital City,Frankfort,KY,USA,38.18248861,-84.90470083,0,,
DFW,OKC,2846,FFZ,Falcon,Mesa,AZ,USA,33.46083333,-111.7283333,0,,
DFW,OMA,1747,FGX,Fleming-Mason,Flemingsburg,KY,USA,38.54180556,-83.74338889,0,,
DFW,ONT,1741,FHR,Friday Harbor,Friday Harbor,WA,USA,48.52197222,-123.0243611,0,,
DFW,ORD,8165,FHU,Libby AAF-Sierra Vista Municipal,Fort Huachuca-Sierra Vista,AZ,USA,31.58847222,-110.3443889,0,,
DFW,ORF,1035,FIG,Clearfield-Lawrence,Clearfield,PA,USA,41.04861306,-78.41310306,0,,
DFW,PBI,853,FIT,Fitchburg Municipal,Fitchburg,MA,USA,42.55412194,-71.75895639,0,,
DFW,PDX,1578,FKL,Chess-Lamberton,Franklin,PA,USA,41.37787361,-79.86036167,0,,
DFW,PHL,3483,FKN,Franklin Municipal-John Beverly Rose,Franklin,VA,USA,36.69817806,-76.90312694,0,,
DFW,PHX,5388,FKR,Frankfort Municipal,Frankfort,IN,USA,40.27343083,-86.56217028,0,,
DFW,PIA,635,FLD,Fond Du Lac County,Fond Du Lac,WI,USA,43.77117417,-88.48842917,0,,
DFW,PIT,2140,FLG,Flagstaff Pulliam,Flagstaff,AZ,USA,35.13845472,-111.6712183,1871,,
DFW,PNS,2020,FLL,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,USA,26.07258333,-80.15275,67177,,
DFW,PSP,1095,FLO,Florence Regional,Florence,SC,USA,34.18536111,-79.72388889,615,,
DFW,RDU,2347,FLP,Marion County Regional,Flippin,AR,USA,36.29087528,-92.59023417,0,,
DFW,RIC,1041,FLT,Flat,Flat,AK,USA,62.45264889,-157.98907,0,,
DFW,RNO,1093,FLX,Fallon Municipal,Fallon,NV,USA,39.499545,-118.7490197,0,,
DFW,ROC,176,FME,Tipton,Odenton,MD,USA,39.08538667,-76.75941444,0,,
DFW,ROW,961,FMN,Four Corners Regional,Farmington,NM,USA,36.74125,-108.2299444,0,,
DFW,RSW,918,FMY,Page,Ft. Myers,FL,USA,26.58661111,-81.86325,0,,
DFW,SAN,3526,FMZ,Fairmont State,Fairmont,NE,USA,40.58569444,-97.57305556,0,,
DFW,SAT,5414,FNB,Brenner,Falls City,NE,USA,40.07878611,-95.59199167,0,,
DFW,SAV,795,FNL,Fort Collins-Loveland,Fort Collins/Loveland,CO,USA,40.45182722,-105.0113356,0,,
DFW,SBA,365,FNR,Funter Bay SPB,Funter Bay,AK,USA,58.25438583,-134.8979067,0,,
DFW,SDF,1386,FNT,Bishop,Flint,MI,USA,42.96550333,-83.74345639,8749,,
DFW,SEA,3915,FOA,Flora,Flora,IL,USA,38.66494528,-88.45299556,0,,
DFW,SFO,3486,FOD,Fort Dodge Municipal,Fort Dodge,IA,USA,42.55145611,-94.19255111,0,,
DFW,SGF,3231,FOE,Forbes,Topeka,KS,USA,38.95095194,-95.66361444,0,,
DFW,SHV,3579,FOK,Francis Gabreski,Westhampton Beach,NY,USA,40.84365472,-72.63178917,0,,
DFW,SJC,2250,FOT,Rohnerville,Fortuna,CA,USA,40.55393583,-124.1326589,0,,
DFW,SJT,1315,FPR,St. Lucie County International,Ft. Pierce,FL,USA,27.49505556,-80.36827778,0,,
DFW,SJU,985,FQD,Rutherford County-Marchman,Rutherfordton,NC,USA,35.42822222,-81.93507778,0,,
DFW,SLC,3143,FRG,Republic,Farmingdale,NY,USA,40.72878111,-73.41340722,0,,
DFW,SMF,1346,FRH,French Lick Municipal,French Lick,IN,USA,38.50622139,-86.63693528,0,,
DFW,SNA,3669,FRM,Fairmont Municipal,Fairmont,MN,USA,43.64394111,-94.41561556,0,,
DFW,SPS,1831,FRR,Front Royal-Warren County,Front Royal,VA,USA,38.9175325,-78.25351472,0,,
DFW,STL,3598,FSD,Joe Foss,Sioux Falls,SD,USA,43.58135111,-96.74170028,5828,,
DFW,SYR,178,FSE,Fosston Municipal,Fosston,MN,USA,47.59282028,-95.77349889,0,,
DFW,TPA,2803,FSK,Fort Scott Municipal,Fort Scott,KS,USA,37.79843056,-94.76938111,0,,
DFW,TUL,3256,FSM,Fort Smith Regional,Fort Smith,AR,USA,35.33659028,-94.36744111,2937,,
DFW,TUS,2677,FSO,Franklin County State,Highgate,VT,USA,44.94028083,-73.09746,0,,
DFW,TXK,1247,FST,Fort Stockton - Pecos County,Fort Stockton,TX,USA,30.91566667,-102.9161389,0,,
DFW,TYR,1585,FSU,Fort Sumner Municipal,Fort Sumner,NM,USA,34.48339944,-104.2171967,0,,
DFW,TYS,1505,FSW,Fort Madison Municipal,Fort Madison,IA,USA,40.6592625,-91.3268175,0,,
DFW,VPS,1962,FTG,Front Range,Denver,CO,USA,39.78525,-104.5431389,0,,
DFW,XNA,2780,FTT,Elton Hensley Memorial,Fulton,MO,USA,38.83987472,-92.00421056,0,,
